CO2 (ppm),Temperature (°C),Relative humidity (%RH),CH4 (ppm),Timestamp,Chamber (N)
360,29.49,68.76,0,2026/8/29 2:58,Batch 2 · Blank (0)
362,29.52,68.79,0,2026/8/29 2:59,Batch 2 · Blank (0)
364,29.53,68.8,0,2026/8/29 3:00,Batch 2 · Blank (0)
362,29.52,68.87,0,2026/8/29 3:01,Batch 2 · Blank (0)
363,29.55,68.81,0,2026/8/29 3:02,Batch 2 · Blank (0)
362,29.53,68.8,0,2026/8/29 3:03,Batch 2 · Blank (0)
360,29.55,68.81,0,2026/8/29 3:04,Batch 2 · Blank (0)
361,29.53,68.78,0,2026/8/29 3:05,Batch 2 · Blank (0)
361,29.55,68.81,0,2026/8/29 3:06,Batch 2 · Blank (0)
362,29.57,68.75,0,2026/8/29 3:07,Batch 2 · Blank (0)
362,29.57,68.76,0,2026/8/29 3:08,Batch 2 · Blank (0)
361,29.59,68.7,0,2026/8/29 3:09,Batch 2 · Blank (0)
362,29.59,68.7,0,2026/8/29 3:11,Batch 2 · Blank (0)
360,29.59,68.7,0,2026/8/29 3:12,Batch 2 · Blank (0)
360,29.6,68.7,0,2026/8/29 3:13,Batch 2 · Blank (0)
357,29.59,68.69,0,2026/8/29 3:14,Batch 2 · Blank (0)
359,29.6,68.73,0,2026/8/29 3:15,Batch 2 · Blank (0)
360,29.6,68.74,0,2026/8/29 3:16,Batch 2 · Blank (0)
358,29.62,68.7,0,2026/8/29 3:17,Batch 2 · Blank (0)
359,29.62,68.75,0,2026/8/29 3:18,Batch 2 · Blank (0)
360,29.63,68.78,0,2026/8/29 3:19,Batch 2 · Blank (0)
359,29.66,68.74,0,2026/8/29 3:20,Batch 2 · Blank (0)
358,29.65,68.78,0,2026/8/29 3:21,Batch 2 · Blank (0)
359,29.65,68.84,0,2026/8/29 3:22,Batch 2 · Blank (0)
359,29.65,68.81,0,2026/8/29 3:23,Batch 2 · Blank (0)
357,29.66,68.84,0,2026/8/29 3:24,Batch 2 · Blank (0)
359,29.67,68.87,0,2026/8/29 3:25,Batch 2 · Blank (0)
357,29.63,68.84,0,2026/8/29 3:26,Batch 2 · Blank (0)
358,29.67,68.9,0,2026/8/29 3:27,Batch 2 · Blank (0)
359,29.66,68.93,0,2026/8/29 3:28,Batch 2 · Blank (0)
360,29.69,68.96,0,2026/8/29 3:29,Batch 2 · Blank (0)
360,29.69,68.96,0,2026/8/29 3:30,Batch 2 · Blank (0)
361,29.66,68.9,0,2026/8/29 3:31,Batch 2 · Blank (0)
362,29.69,68.89,0,2026/8/29 3:32,Batch 2 · Blank (0)
358,29.69,68.94,0,2026/8/29 3:33,Batch 2 · Blank (0)
359,29.69,68.91,0,2026/8/29 3:34,Batch 2 · Blank (0)
360,29.69,68.99,0,2026/8/29 3:35,Batch 2 · Blank (0)
360,29.66,68.99,0,2026/8/29 3:36,Batch 2 · Blank (0)
362,29.65,68.96,0,2026/8/29 3:37,Batch 2 · Blank (0)
362,29.69,69.02,0,2026/8/29 3:38,Batch 2 · Blank (0)
361,29.67,69,0,2026/8/29 3:39,Batch 2 · Blank (0)
360,29.69,69.03,0,2026/8/29 3:40,Batch 2 · Blank (0)
360,29.7,69,0,2026/8/29 3:41,Batch 2 · Blank (0)
359,29.71,69,0,2026/8/29 3:42,Batch 2 · Blank (0)
359,29.71,68.98,0,2026/8/29 3:43,Batch 2 · Blank (0)
359,29.7,68.99,0,2026/8/29 3:44,Batch 2 · Blank (0)
359,29.7,68.99,0,2026/8/29 3:45,Batch 2 · Blank (0)
359,29.7,69.01,0,2026/8/29 3:46,Batch 2 · Blank (0)
358,29.73,68.96,0,2026/8/29 3:47,Batch 2 · Blank (0)
358,29.73,68.96,0,2026/8/29 3:48,Batch 2 · Blank (0)
359,29.71,68.98,0,2026/8/29 3:49,Batch 2 · Blank (0)
359,29.73,68.92,0,2026/8/29 3:50,Batch 2 · Blank (0)
359,29.73,68.92,0,2026/8/29 3:51,Batch 2 · Blank (0)
360,29.73,68.99,0,2026/8/29 3:52,Batch 2 · Blank (0)
358,29.71,68.95,0,2026/8/29 3:53,Batch 2 · Blank (0)
358,29.74,69.03,0,2026/8/29 3:54,Batch 2 · Blank (0)
359,29.77,68.95,0,2026/8/29 3:55,Batch 2 · Blank (0)
361,29.77,69.04,0,2026/8/29 3:56,Batch 2 · Blank (0)
359,29.74,68.98,0,2026/8/29 3:57,Batch 2 · Blank (0)
357,29.77,69.04,0,2026/8/29 3:58,Batch 2 · Blank (0)
358,29.74,69.04,0,2026/8/29 3:59,Batch 2 · Blank (0)
357,29.77,69.09,0,2026/8/29 4:00,Batch 2 · Blank (0)
359,29.75,69.12,0,2026/8/29 4:01,Batch 2 · Blank (0)
359,29.78,69.06,0,2026/8/29 4:02,Batch 2 · Blank (0)
360,29.77,69.09,0,2026/8/29 4:03,Batch 2 · Blank (0)
359,29.77,69.07,0,2026/8/29 4:04,Batch 2 · Blank (0)
360,29.8,69.08,0,2026/8/29 4:05,Batch 2 · Blank (0)
360,29.78,69.04,0,2026/8/29 4:06,Batch 2 · Blank (0)
361,29.78,69.06,0,2026/8/29 4:07,Batch 2 · Blank (0)
359,29.78,69.04,0,2026/8/29 4:08,Batch 2 · Blank (0)
358,29.81,69.05,0,2026/8/29 4:09,Batch 2 · Blank (0)
358,29.8,69.06,0,2026/8/29 4:10,Batch 2 · Blank (0)
360,29.78,69.06,0,2026/8/29 4:11,Batch 2 · Blank (0)
360,29.77,69.02,0,2026/8/29 4:12,Batch 2 · Blank (0)
359,29.81,69.01,0,2026/8/29 4:13,Batch 2 · Blank (0)
360,29.81,68.98,0,2026/8/29 4:14,Batch 2 · Blank (0)
358,29.78,68.98,0,2026/8/29 4:15,Batch 2 · Blank (0)
357,29.8,68.98,0,2026/8/29 4:17,Batch 2 · Blank (0)
359,29.81,69,0,2026/8/29 4:18,Batch 2 · Blank (0)
358,29.82,69.03,0,2026/8/29 4:19,Batch 2 · Blank (0)
358,29.82,69.05,0,2026/8/29 4:20,Batch 2 · Blank (0)
360,29.8,69.06,0,2026/8/29 4:21,Batch 2 · Blank (0)
361,29.82,69.04,0,2026/8/29 4:22,Batch 2 · Blank (0)
361,29.84,69.11,0,2026/8/29 4:23,Batch 2 · Blank (0)
359,29.82,69.15,0,2026/8/29 4:24,Batch 2 · Blank (0)
360,29.82,69.04,0,2026/8/29 4:25,Batch 2 · Blank (0)
360,29.82,69.11,0,2026/8/29 4:26,Batch 2 · Blank (0)
359,29.81,69.11,0,2026/8/29 4:27,Batch 2 · Blank (0)
358,29.82,69.12,0,2026/8/29 4:28,Batch 2 · Blank (0)
359,29.82,69.16,0,2026/8/29 4:29,Batch 2 · Blank (0)
356,29.84,69.14,0,2026/8/29 4:30,Batch 2 · Blank (0)
357,29.82,69.13,0,2026/8/29 4:31,Batch 2 · Blank (0)
358,29.84,69.12,0,2026/8/29 4:32,Batch 2 · Blank (0)
357,29.86,69.17,0,2026/8/29 4:33,Batch 2 · Blank (0)
356,29.86,69.19,0,2026/8/29 4:34,Batch 2 · Blank (0)
356,29.87,69.2,0,2026/8/29 4:35,Batch 2 · Blank (0)
357,29.84,69.16,0,2026/8/29 4:36,Batch 2 · Blank (0)
358,29.86,69.16,0,2026/8/29 4:37,Batch 2 · Blank (0)
358,29.84,69.12,0,2026/8/29 4:38,Batch 2 · Blank (0)
359,29.87,69.12,0,2026/8/29 4:39,Batch 2 · Blank (0)
358,29.87,69.17,0,2026/8/29 4:40,Batch 2 · Blank (0)
356,29.87,69.18,0,2026/8/29 4:41,Batch 2 · Blank (0)
358,29.86,69.21,0,2026/8/29 4:42,Batch 2 · Blank (0)
358,29.87,69.15,0,2026/8/29 4:43,Batch 2 · Blank (0)
356,29.86,69.2,0,2026/8/29 4:44,Batch 2 · Blank (0)
357,29.86,69.21,0,2026/8/29 4:45,Batch 2 · Blank (0)
357,29.82,69.2,0,2026/8/29 4:46,Batch 2 · Blank (0)
359,29.87,69.22,0,2026/8/29 4:47,Batch 2 · Blank (0)
357,29.87,69.25,0,2026/8/29 4:48,Batch 2 · Blank (0)
356,29.84,69.32,0,2026/8/29 4:49,Batch 2 · Blank (0)
358,29.84,69.35,0,2026/8/29 4:50,Batch 2 · Blank (0)
358,29.86,69.28,0,2026/8/29 4:51,Batch 2 · Blank (0)
358,29.86,69.33,0,2026/8/29 4:52,Batch 2 · Blank (0)
358,29.84,69.33,0,2026/8/29 4:53,Batch 2 · Blank (0)
357,29.86,69.33,0,2026/8/29 4:54,Batch 2 · Blank (0)
357,29.86,69.33,0,2026/8/29 4:55,Batch 2 · Blank (0)
359,29.88,69.24,0,2026/8/29 4:56,Batch 2 · Blank (0)
360,29.88,69.28,0,2026/8/29 4:57,Batch 2 · Blank (0)
358,29.87,69.29,0,2026/8/29 4:58,Batch 2 · Blank (0)
358,29.88,69.3,0,2026/8/29 4:59,Batch 2 · Blank (0)
357,29.88,69.31,0,2026/8/29 5:00,Batch 2 · Blank (0)
357,29.88,69.3,0,2026/8/29 5:01,Batch 2 · Blank (0)
357,29.91,69.27,0,2026/8/29 5:02,Batch 2 · Blank (0)
359,29.87,69.27,0,2026/8/29 5:03,Batch 2 · Blank (0)
356,29.88,69.3,0,2026/8/29 5:04,Batch 2 · Blank (0)
358,29.88,69.35,0,2026/8/29 5:05,Batch 2 · Blank (0)
358,29.88,69.37,0,2026/8/29 5:06,Batch 2 · Blank (0)
356,29.84,69.38,0,2026/8/29 5:07,Batch 2 · Blank (0)
356,29.87,69.38,0,2026/8/29 5:08,Batch 2 · Blank (0)
357,29.87,69.35,0,2026/8/29 5:09,Batch 2 · Blank (0)
358,29.87,69.32,0,2026/8/29 5:10,Batch 2 · Blank (0)
356,29.9,69.35,0,2026/8/29 5:11,Batch 2 · Blank (0)
355,29.88,69.27,0,2026/8/29 5:12,Batch 2 · Blank (0)
356,29.9,69.32,0,2026/8/29 5:13,Batch 2 · Blank (0)
354,29.88,69.35,0,2026/8/29 5:14,Batch 2 · Blank (0)
355,29.86,69.38,0,2026/8/29 5:15,Batch 2 · Blank (0)
354,29.87,69.38,0,2026/8/29 5:16,Batch 2 · Blank (0)
355,29.88,69.36,0,2026/8/29 5:17,Batch 2 · Blank (0)
356,29.87,69.45,0,2026/8/29 5:18,Batch 2 · Blank (0)
357,29.86,69.45,0,2026/8/29 5:20,Batch 2 · Blank (0)
357,29.86,69.47,0,2026/8/29 5:21,Batch 2 · Blank (0)
355,29.87,69.46,0,2026/8/29 5:22,Batch 2 · Blank (0)
356,29.86,69.51,0,2026/8/29 5:23,Batch 2 · Blank (0)
357,29.87,69.54,0,2026/8/29 5:24,Batch 2 · Blank (0)
356,29.87,69.52,0,2026/8/29 5:25,Batch 2 · Blank (0)
354,29.88,69.51,0,2026/8/29 5:26,Batch 2 · Blank (0)
357,29.9,69.47,0,2026/8/29 5:27,Batch 2 · Blank (0)
356,29.88,69.47,0,2026/8/29 5:28,Batch 2 · Blank (0)
356,29.88,69.49,0,2026/8/29 5:29,Batch 2 · Blank (0)
356,29.86,69.53,0,2026/8/29 5:30,Batch 2 · Blank (0)
355,29.82,69.56,0,2026/8/29 5:31,Batch 2 · Blank (0)
356,29.82,69.6,0,2026/8/29 5:32,Batch 2 · Blank (0)
357,29.86,69.65,0,2026/8/29 5:33,Batch 2 · Blank (0)
357,29.84,69.61,0,2026/8/29 5:34,Batch 2 · Blank (0)
355,29.82,69.58,0,2026/8/29 5:35,Batch 2 · Blank (0)
355,29.86,69.58,0,2026/8/29 5:36,Batch 2 · Blank (0)
356,29.88,69.5,0,2026/8/29 5:37,Batch 2 · Blank (0)
354,29.9,69.44,0,2026/8/29 5:38,Batch 2 · Blank (0)
356,29.93,69.38,0,2026/8/29 5:39,Batch 2 · Blank (0)
355,29.94,69.32,0,2026/8/29 5:40,Batch 2 · Blank (0)
355,29.95,69.31,0,2026/8/29 5:41,Batch 2 · Blank (0)
355,29.97,69.32,0,2026/8/29 5:42,Batch 2 · Blank (0)
354,29.95,69.31,0,2026/8/29 5:43,Batch 2 · Blank (0)
355,29.95,69.28,0,2026/8/29 5:44,Batch 2 · Blank (0)
356,29.95,69.24,0,2026/8/29 5:45,Batch 2 · Blank (0)
356,29.97,69.24,0,2026/8/29 5:46,Batch 2 · Blank (0)
355,29.97,69.2,0,2026/8/29 5:47,Batch 2 · Blank (0)
355,29.98,69.14,0,2026/8/29 5:48,Batch 2 · Blank (0)
356,29.98,69.16,0,2026/8/29 5:49,Batch 2 · Blank (0)
355,29.94,69.25,0,2026/8/29 5:50,Batch 2 · Blank (0)
355,29.91,69.3,0,2026/8/29 5:51,Batch 2 · Blank (0)
355,29.91,69.37,0,2026/8/29 5:52,Batch 2 · Blank (0)
354,29.88,69.38,0,2026/8/29 5:53,Batch 2 · Blank (0)
355,29.87,69.43,0,2026/8/29 5:54,Batch 2 · Blank (0)
356,29.88,69.42,0,2026/8/29 5:55,Batch 2 · Blank (0)
355,29.87,69.44,0,2026/8/29 5:56,Batch 2 · Blank (0)
354,29.86,69.48,0,2026/8/29 5:57,Batch 2 · Blank (0)
354,29.86,69.51,0,2026/8/29 5:58,Batch 2 · Blank (0)
351,29.88,69.5,0,2026/8/29 5:59,Batch 2 · Blank (0)
354,29.84,69.5,0,2026/8/29 6:00,Batch 2 · Blank (0)
355,29.84,69.54,0,2026/8/29 6:01,Batch 2 · Blank (0)
353,29.86,69.56,0,2026/8/29 6:02,Batch 2 · Blank (0)
354,29.84,69.48,0,2026/8/29 6:03,Batch 2 · Blank (0)
355,29.87,69.52,0,2026/8/29 6:04,Batch 2 · Blank (0)
355,29.84,69.52,0,2026/8/29 6:05,Batch 2 · Blank (0)
352,29.9,69.4,0,2026/8/29 6:06,Batch 2 · Blank (0)
351,29.88,69.39,0,2026/8/29 6:07,Batch 2 · Blank (0)
352,29.9,69.29,0,2026/8/29 6:08,Batch 2 · Blank (0)
352,29.88,69.3,0,2026/8/29 6:09,Batch 2 · Blank (0)
353,29.9,69.34,0,2026/8/29 6:10,Batch 2 · Blank (0)
353,29.91,69.29,0,2026/8/29 6:11,Batch 2 · Blank (0)
352,29.94,69.27,0,2026/8/29 6:12,Batch 2 · Blank (0)
352,29.91,69.24,0,2026/8/29 6:13,Batch 2 · Blank (0)
353,29.91,69.24,0,2026/8/29 6:14,Batch 2 · Blank (0)
353,29.93,69.25,0,2026/8/29 6:15,Batch 2 · Blank (0)
354,29.94,69.24,0,2026/8/29 6:16,Batch 2 · Blank (0)
354,29.97,69.17,0,2026/8/29 6:17,Batch 2 · Blank (0)
353,29.98,69.04,0,2026/8/29 6:19,Batch 2 · Blank (0)
354,29.98,69.06,0,2026/8/29 6:20,Batch 2 · Blank (0)
354,30.01,69.03,0,2026/8/29 6:21,Batch 2 · Blank (0)
354,30.01,69.02,0,2026/8/29 6:22,Batch 2 · Blank (0)
355,30.02,69.01,0,2026/8/29 6:23,Batch 2 · Blank (0)
355,30.01,68.99,0,2026/8/29 6:24,Batch 2 · Blank (0)
355,30.01,69.09,0,2026/8/29 6:25,Batch 2 · Blank (0)
354,29.99,69.11,0,2026/8/29 6:26,Batch 2 · Blank (0)
354,29.95,69.11,0,2026/8/29 6:27,Batch 2 · Blank (0)
354,29.99,69.17,0,2026/8/29 6:28,Batch 2 · Blank (0)
355,30.01,69.14,0,2026/8/29 6:29,Batch 2 · Blank (0)
355,30.01,69.13,0,2026/8/29 6:30,Batch 2 · Blank (0)
355,29.99,69.08,0,2026/8/29 6:31,Batch 2 · Blank (0)
355,30.01,69.09,0,2026/8/29 6:32,Batch 2 · Blank (0)
357,30.02,69.05,0,2026/8/29 6:33,Batch 2 · Blank (0)
357,30.05,69.05,0,2026/8/29 6:34,Batch 2 · Blank (0)
355,30.02,69.03,0,2026/8/29 6:35,Batch 2 · Blank (0)
355,29.99,69.09,0,2026/8/29 6:36,Batch 2 · Blank (0)
359,30.01,69.22,0,2026/8/29 6:37,Batch 2 · Blank (0)
358,30.01,69.21,0,2026/8/29 6:38,Batch 2 · Blank (0)
357,30.01,69.21,0,2026/8/29 6:39,Batch 2 · Blank (0)
356,30.02,69.2,0,2026/8/29 6:40,Batch 2 · Blank (0)
357,30.04,69.14,0,2026/8/29 6:41,Batch 2 · Blank (0)
357,30.02,69.13,0,2026/8/29 6:42,Batch 2 · Blank (0)
356,30.05,69.12,0,2026/8/29 6:43,Batch 2 · Blank (0)
356,30.06,69.11,0,2026/8/29 6:44,Batch 2 · Blank (0)
357,30.06,69.11,0,2026/8/29 6:45,Batch 2 · Blank (0)
357,30.06,69.07,0,2026/8/29 6:46,Batch 2 · Blank (0)
357,30.08,69.07,0,2026/8/29 6:47,Batch 2 · Blank (0)
356,30.08,69.05,0,2026/8/29 6:48,Batch 2 · Blank (0)
357,30.11,69.01,0,2026/8/29 6:49,Batch 2 · Blank (0)
357,30.09,69.01,0,2026/8/29 6:50,Batch 2 · Blank (0)
356,30.12,69.03,0,2026/8/29 6:51,Batch 2 · Blank (0)
355,30.11,69.03,0,2026/8/29 6:52,Batch 2 · Blank (0)
358,30.11,69.05,0,2026/8/29 6:53,Batch 2 · Blank (0)
358,30.11,69.05,0,2026/8/29 6:54,Batch 2 · Blank (0)
358,30.09,69.04,0,2026/8/29 6:55,Batch 2 · Blank (0)
359,30.12,69.08,0,2026/8/29 6:56,Batch 2 · Blank (0)
359,30.11,69.03,0,2026/8/29 6:57,Batch 2 · Blank (0)
357,30.12,68.97,0,2026/8/29 6:58,Batch 2 · Blank (0)
358,30.15,68.99,0,2026/8/29 6:59,Batch 2 · Blank (0)
358,30.15,68.95,0,2026/8/29 7:00,Batch 2 · Blank (0)
357,30.12,68.96,0,2026/8/29 7:01,Batch 2 · Blank (0)
358,30.16,68.94,0,2026/8/29 7:02,Batch 2 · Blank (0)
357,30.13,68.95,0,2026/8/29 7:03,Batch 2 · Blank (0)
356,30.16,68.99,0,2026/8/29 7:04,Batch 2 · Blank (0)
357,30.18,68.93,0,2026/8/29 7:05,Batch 2 · Blank (0)
359,30.16,68.87,0,2026/8/29 7:06,Batch 2 · Blank (0)
360,30.19,68.88,0,2026/8/29 7:07,Batch 2 · Blank (0)
358,30.19,68.88,0,2026/8/29 7:08,Batch 2 · Blank (0)
357,30.19,68.82,0,2026/8/29 7:09,Batch 2 · Blank (0)
356,30.22,68.85,0,2026/8/29 7:10,Batch 2 · Blank (0)
357,30.21,68.84,0,2026/8/29 7:11,Batch 2 · Blank (0)
358,30.22,68.84,0,2026/8/29 7:12,Batch 2 · Blank (0)
356,30.22,68.82,0,2026/8/29 7:13,Batch 2 · Blank (0)
356,30.23,68.85,0,2026/8/29 7:14,Batch 2 · Blank (0)
357,30.22,68.84,0,2026/8/29 7:16,Batch 2 · Blank (0)
359,30.22,68.83,0,2026/8/29 7:17,Batch 2 · Blank (0)
360,30.25,68.84,0,2026/8/29 7:18,Batch 2 · Blank (0)
360,30.23,68.85,0,2026/8/29 7:19,Batch 2 · Blank (0)
360,30.22,68.85,0,2026/8/29 7:20,Batch 2 · Blank (0)
360,30.25,68.83,0,2026/8/29 7:21,Batch 2 · Blank (0)
359,30.25,68.8,0,2026/8/29 7:22,Batch 2 · Blank (0)
360,30.23,68.78,0,2026/8/29 7:23,Batch 2 · Blank (0)
360,30.25,68.79,0,2026/8/29 7:24,Batch 2 · Blank (0)
360,30.23,68.8,0,2026/8/29 7:25,Batch 2 · Blank (0)
359,30.23,68.78,0,2026/8/29 7:26,Batch 2 · Blank (0)
359,30.26,68.79,0,2026/8/29 7:27,Batch 2 · Blank (0)
358,30.23,68.85,0,2026/8/29 7:28,Batch 2 · Blank (0)
359,30.23,68.81,0,2026/8/29 7:29,Batch 2 · Blank (0)
359,30.29,68.77,0,2026/8/29 7:30,Batch 2 · Blank (0)
359,30.26,68.79,0,2026/8/29 7:31,Batch 2 · Blank (0)
361,30.26,68.75,0,2026/8/29 7:32,Batch 2 · Blank (0)
360,30.26,68.8,0,2026/8/29 7:33,Batch 2 · Blank (0)
358,30.28,68.74,0,2026/8/29 7:34,Batch 2 · Blank (0)
356,30.29,68.74,0,2026/8/29 7:35,Batch 2 · Blank (0)
359,30.26,68.82,0,2026/8/29 7:36,Batch 2 · Blank (0)
359,30.3,68.78,0,2026/8/29 7:37,Batch 2 · Blank (0)
358,30.32,68.69,0,2026/8/29 7:38,Batch 2 · Blank (0)
357,30.28,68.71,0,2026/8/29 7:39,Batch 2 · Blank (0)
359,30.29,68.7,0,2026/8/29 7:40,Batch 2 · Blank (0)
360,30.28,68.7,0,2026/8/29 7:41,Batch 2 · Blank (0)
359,30.28,68.73,0,2026/8/29 7:42,Batch 2 · Blank (0)
359,30.26,68.77,0,2026/8/29 7:43,Batch 2 · Blank (0)
358,30.28,68.72,0,2026/8/29 7:44,Batch 2 · Blank (0)
357,30.3,68.65,0,2026/8/29 7:45,Batch 2 · Blank (0)
357,30.3,68.64,0,2026/8/29 7:46,Batch 2 · Blank (0)
360,30.32,68.62,0,2026/8/29 7:47,Batch 2 · Blank (0)
361,30.33,68.62,0,2026/8/29 7:48,Batch 2 · Blank (0)
359,30.33,68.62,0,2026/8/29 7:49,Batch 2 · Blank (0)
358,30.35,68.64,0,2026/8/29 7:50,Batch 2 · Blank (0)
356,30.35,68.64,0,2026/8/29 7:51,Batch 2 · Blank (0)
358,30.35,68.62,0,2026/8/29 7:52,Batch 2 · Blank (0)
357,30.33,68.63,0,2026/8/29 7:53,Batch 2 · Blank (0)
357,30.3,68.6,0,2026/8/29 7:54,Batch 2 · Blank (0)
359,30.32,68.62,0,2026/8/29 7:55,Batch 2 · Blank (0)
359,30.33,68.62,0,2026/8/29 7:56,Batch 2 · Blank (0)
358,30.32,68.63,0,2026/8/29 7:57,Batch 2 · Blank (0)
358,30.32,68.64,0,2026/8/29 7:58,Batch 2 · Blank (0)
358,30.35,68.61,0,2026/8/29 7:59,Batch 2 · Blank (0)
358,30.33,68.6,0,2026/8/29 8:00,Batch 2 · Blank (0)
361,30.32,68.61,0,2026/8/29 8:01,Batch 2 · Blank (0)
361,30.35,68.61,0,2026/8/29 8:02,Batch 2 · Blank (0)
358,30.35,68.56,0,2026/8/29 8:03,Batch 2 · Blank (0)
360,30.37,68.56,0,2026/8/29 8:04,Batch 2 · Blank (0)
361,30.4,68.51,0,2026/8/29 8:05,Batch 2 · Blank (0)
359,30.39,68.49,0,2026/8/29 8:06,Batch 2 · Blank (0)
360,30.39,68.47,0,2026/8/29 8:07,Batch 2 · Blank (0)
360,30.39,68.48,0,2026/8/29 8:08,Batch 2 · Blank (0)
361,30.4,68.43,0,2026/8/29 8:09,Batch 2 · Blank (0)
359,30.4,68.48,0,2026/8/29 8:10,Batch 2 · Blank (0)
357,30.37,68.44,0,2026/8/29 8:12,Batch 2 · Blank (0)
359,30.4,68.46,0,2026/8/29 8:13,Batch 2 · Blank (0)
359,30.39,68.46,0,2026/8/29 8:14,Batch 2 · Blank (0)
359,30.39,68.53,0,2026/8/29 8:15,Batch 2 · Blank (0)
358,30.39,68.5,0,2026/8/29 8:16,Batch 2 · Blank (0)
358,30.4,68.47,0,2026/8/29 8:17,Batch 2 · Blank (0)
359,30.43,68.48,0,2026/8/29 8:18,Batch 2 · Blank (0)
358,30.42,68.45,0,2026/8/29 8:19,Batch 2 · Blank (0)
360,30.42,68.5,0,2026/8/29 8:20,Batch 2 · Blank (0)
361,30.36,68.63,0,2026/8/29 8:21,Batch 2 · Blank (0)
364,30.36,68.61,0,2026/8/29 8:22,Batch 2 · Blank (0)
372,30.29,67.5,0,2026/8/29 8:23,Batch 2 · Blank (0)
369,30.15,64.89,0,2026/8/29 8:24,Batch 2 · Blank (0)
363,30.05,62.68,0,2026/8/29 8:25,Batch 2 · Blank (0)
363,29.93,60.32,0,2026/8/29 8:26,Batch 2 · Blank (0)
366,29.78,59.48,0,2026/8/29 8:27,Batch 2 · Blank (0)
371,29.62,57.74,0,2026/8/29 8:28,Batch 2 · Blank (0)
374,29.48,57.23,0,2026/8/29 8:29,Batch 2 · Blank (0)
376,29.29,55.99,0,2026/8/29 8:30,Batch 2 · Blank (0)
378,29.15,55.99,0,2026/8/29 8:31,Batch 2 · Blank (0)
377,29.04,55.08,0,2026/8/29 8:32,Batch 2 · Blank (0)
378,28.89,54.06,0,2026/8/29 8:33,Batch 2 · Blank (0)
379,28.77,53.59,0,2026/8/29 8:34,Batch 2 · Blank (0)
380,28.68,53.96,0,2026/8/29 8:35,Batch 2 · Blank (0)
380,28.52,53.51,0,2026/8/29 8:36,Batch 2 · Blank (0)
379,28.47,55.34,0,2026/8/29 8:37,Batch 2 · Blank (0)
378,28.4,56.42,0,2026/8/29 8:38,Batch 2 · Blank (0)
382,28.37,56.98,0,2026/8/29 8:39,Batch 2 · Blank (0)
384,28.36,57.89,0,2026/8/29 8:40,Batch 2 · Blank (0)
382,28.36,58.54,0,2026/8/29 8:41,Batch 2 · Blank (0)
378,28.34,58.94,0,2026/8/29 8:42,Batch 2 · Blank (0)
379,28.37,60.07,0,2026/8/29 8:43,Batch 2 · Blank (0)
381,28.34,60.53,0,2026/8/29 8:44,Batch 2 · Blank (0)
378,28.36,59.92,0,2026/8/29 8:45,Batch 2 · Blank (0)
379,28.33,58.74,0,2026/8/29 8:46,Batch 2 · Blank (0)
379,28.29,57.43,0,2026/8/29 8:47,Batch 2 · Blank (0)
380,28.23,56.27,0,2026/8/29 8:48,Batch 2 · Blank (0)
381,28.18,55.42,0,2026/8/29 8:49,Batch 2 · Blank (0)
380,28.11,54.57,0,2026/8/29 8:50,Batch 2 · Blank (0)
381,28.02,53.3,0,2026/8/29 8:51,Batch 2 · Blank (0)
382,27.96,53.93,0,2026/8/29 8:52,Batch 2 · Blank (0)
382,27.92,55.25,0,2026/8/29 8:53,Batch 2 · Blank (0)
385,27.95,56.44,0,2026/8/29 8:54,Batch 2 · Blank (0)
387,27.92,57.66,0,2026/8/29 8:55,Batch 2 · Blank (0)
387,27.92,58.35,0,2026/8/29 8:56,Batch 2 · Blank (0)
386,27.92,58.23,0,2026/8/29 8:57,Batch 2 · Blank (0)
383,27.95,58.41,0,2026/8/29 8:58,Batch 2 · Blank (0)
382,27.92,58.28,0,2026/8/29 8:59,Batch 2 · Blank (0)
382,27.93,58.38,0,2026/8/29 9:00,Batch 2 · Blank (0)
384,27.96,58.11,0,2026/8/29 9:01,Batch 2 · Blank (0)
384,27.93,57.95,0,2026/8/29 9:02,Batch 2 · Blank (0)
384,27.91,57.47,0,2026/8/29 9:03,Batch 2 · Blank (0)
383,27.89,57.31,0,2026/8/29 9:05,Batch 2 · Blank (0)
382,27.89,57.37,0,2026/8/29 9:06,Batch 2 · Blank (0)
385,27.85,56.82,0,2026/8/29 9:07,Batch 2 · Blank (0)
385,27.84,56.64,0,2026/8/29 9:08,Batch 2 · Blank (0)
385,27.82,55.47,0,2026/8/29 9:09,Batch 2 · Blank (0)
382,27.81,55.68,0,2026/8/29 9:10,Batch 2 · Blank (0)
384,27.77,54.98,0,2026/8/29 9:11,Batch 2 · Blank (0)
386,27.75,54.02,0,2026/8/29 9:12,Batch 2 · Blank (0)
385,27.68,53.91,0,2026/8/29 9:13,Batch 2 · Blank (0)
383,27.65,53.7,0,2026/8/29 9:14,Batch 2 · Blank (0)
384,27.61,53.08,0,2026/8/29 9:15,Batch 2 · Blank (0)
385,27.55,52.87,0,2026/8/29 9:16,Batch 2 · Blank (0)
384,27.53,52.54,0,2026/8/29 9:17,Batch 2 · Blank (0)
383,27.48,52.01,0,2026/8/29 9:18,Batch 2 · Blank (0)
384,27.44,51.77,0,2026/8/29 9:19,Batch 2 · Blank (0)
382,27.39,51.66,0,2026/8/29 9:20,Batch 2 · Blank (0)
382,27.33,51.67,0,2026/8/29 9:21,Batch 2 · Blank (0)
